COMMAND LINE: [-XX:+UseConcMarkSweepGC, -Xmx8G]
Conf: {}

           Test Name	  Num	     Iterations	          Time ns	       Throughput	  GC	GC ms	  USR ms	  SYS ms	JIT ms
     GEN_SENTENCES_1	    2	      1,000,000	       13,884,000	       72,025,353	   0	    0	      16	       0	     3
              NOOP_1	    2	      1,000,000	          163,000	    6,134,969,325	   0	    0	       0	       0	     0
       PSUDO_Q_RR_01	    2	      1,000,000	       58,245,000	       17,168,856	   0	    0	      63	       1	     0
       PSUDO_Q_RR_02	    2	      1,000,000	       49,706,000	       20,118,296	   0	    0	     154	       2	     0
       PSUDO_Q_RR_04	    2	      1,000,000	       53,527,000	       18,682,160	   0	    0	      76	       2	     0
       PSUDO_Q_RR_08	    2	      1,000,000	       68,995,000	       14,493,804	   0	    0	     299	       7	    59
       PSUDO_Q_RR_16	    2	      1,000,000	       55,387,000	       18,054,778	   0	    0	     126	       8	     1
           Q_PIPE_01	    2	      1,000,000	       53,381,000	       18,733,257	   0	    0	     168	      25	     0
           Q_PIPE_02	    2	      1,000,000	       67,656,000	       14,780,655	   0	    0	     122	      47	     1
           Q_PIPE_04	    2	      1,000,000	       87,157,000	       11,473,548	   0	    0	     475	      60	 2,269
           Q_PIPE_08	    2	      1,000,000	       96,686,000	       10,342,759	   0	    0	     627	      68	 5,586
           Q_PIPE_16	    2	      1,000,000	      232,934,000	        4,293,062	   0	    1	   1,558	     212	 4,647
      Q_RR_B_0001_01	    2	      1,000,000	       66,010,000	       15,149,220	   0	    0	      80	      29	     0
      Q_RR_B_0001_02	    2	      1,000,000	       73,991,000	       13,515,157	   0	    0	     238	      56	     0
      Q_RR_B_0001_04	    2	      1,000,000	       73,454,000	       13,613,962	   0	    0	      97	      69	     0
      Q_RR_B_0001_08	    2	      1,000,000	       85,723,000	       11,665,481	   0	    1	     283	      76	     0
      Q_RR_B_0001_16	    2	      1,000,000	       80,865,000	       12,366,289	   0	    0	     118	      84	 5,603
      Q_RR_B_0010_01	    2	      1,000,000	       62,238,000	       16,067,354	   0	    0	     199	      25	     0
      Q_RR_B_0010_02	    2	      1,000,000	       70,496,000	       14,185,202	   0	    0	      87	      52	     0
      Q_RR_B_0010_04	    2	      1,000,000	       84,678,000	       11,809,443	   0	    0	     274	      71	     0
      Q_RR_B_0010_08	    2	      1,000,000	       71,083,000	       14,068,061	   0	    0	      93	      56	     0
      Q_RR_B_0010_16	    2	      1,000,000	       83,073,000	       12,037,605	   0	    0	     275	      83	     0
      Q_RR_B_0100_01	    2	      1,000,000	       65,548,000	       15,255,996	   0	    0	      79	      29	     0
      Q_RR_B_0100_02	    2	      1,000,000	       72,566,000	       13,780,558	   0	    0	     233	      55	     0
      Q_RR_B_0100_04	    2	      1,000,000	       72,136,000	       13,862,704	   0	    0	      94	      63	     0
      Q_RR_B_0100_08	    2	      1,000,000	       75,699,000	       13,210,214	   0	    0	     249	      70	     0
      Q_RR_B_0100_16	    2	      1,000,000	       73,170,000	       13,666,803	   0	    0	     104	      68	 5,697
      Q_RR_B_1000_01	    2	      1,000,000	       63,177,000	       15,828,545	   0	    1	     214	      27	 4,590
      Q_RR_B_1000_02	    2	      1,000,000	       65,411,000	       15,287,949	   0	    0	      82	      31	     0
      Q_RR_B_1000_04	    2	      1,000,000	       65,179,000	       15,342,365	   0	    1	     213	      32	     0
      Q_RR_B_1000_08	    2	      1,000,000	       63,024,000	       15,866,971	   0	    0	      84	      33	     0
      Q_RR_B_1000_16	    2	      1,000,000	       64,759,000	       15,441,869	   0	    1	     218	      41	     0
    Q_RR_X_B_0001_01	    2	      1,000,000	       61,947,000	       16,142,832	   0	    0	      75	      26	     0
    Q_RR_X_B_0001_02	    2	      1,000,000	       46,031,000	       21,724,490	   0	    1	     208	      38	     0
    Q_RR_X_B_0001_04	    2	      1,000,000	       34,720,000	       28,801,843	   0	    0	     154	      62	     0
    Q_RR_X_B_0001_08	    2	      1,000,000	       22,303,000	       44,837,017	   0	    0	     158	      17	     0
    Q_RR_X_B_0001_16	    2	      1,000,000	       21,330,000	       46,882,325	   0	    0	     140	      20	     4
    Q_RR_X_B_0010_01	    2	      1,000,000	       61,154,000	       16,352,160	   0	    0	     196	      25	     0
    Q_RR_X_B_0010_02	    2	      1,000,000	       41,233,000	       24,252,419	   0	    0	      95	      38	     0
    Q_RR_X_B_0010_04	    2	      1,000,000	       23,729,000	       42,142,526	   0	    1	     158	      21	     0
    Q_RR_X_B_0010_08	    2	      1,000,000	       18,134,000	       55,145,031	   0	    0	     112	      16	     0
    Q_RR_X_B_0010_16	    2	      1,000,000	       24,590,000	       40,666,938	   0	    1	     171	      20	     1
    Q_RR_X_B_0100_01	    2	      1,000,000	       65,075,000	       15,366,884	   0	    0	      78	      30	     0
    Q_RR_X_B_0100_02	    2	      1,000,000	       42,432,000	       23,567,119	   0	    0	     187	      37	     0
    Q_RR_X_B_0100_04	    2	      1,000,000	       28,059,000	       35,639,189	   0	    0	     129	      45	     0
    Q_RR_X_B_0100_08	    2	      1,000,000	       21,336,000	       46,869,141	   0	    0	     146	      15	     0
    Q_RR_X_B_0100_16	    2	      1,000,000	       18,466,000	       54,153,580	   0	    0	     118	      18	 5,707
    Q_RR_X_B_1000_01	    2	      1,000,000	       60,513,000	       16,525,375	   0	    0	     196	      24	     2
    Q_RR_X_B_1000_02	    2	      1,000,000	       39,849,000	       25,094,733	   0	    0	      99	      37	 5,696
    Q_RR_X_B_1000_04	    2	      1,000,000	       24,156,000	       41,397,582	   0	    1	     158	      20	     1
    Q_RR_X_B_1000_08	    2	      1,000,000	       18,046,000	       55,413,942	   0	    0	     111	      18	     0
    Q_RR_X_B_1000_16	    2	      1,000,000	       22,281,000	       44,881,289	   0	    1	     150	      21	     1
             Q_WC_01	    2	      1,000,000	    1,242,634,000	          804,742	   3	    6	   3,487	     469	     0
             Q_WC_02	    2	      1,000,000	    1,352,570,000	          739,333	   3	    6	   3,966	     656	     0
             Q_WC_04	    2	      1,000,000	    1,418,280,000	          705,079	   3	    6	   4,288	     746	     0
             Q_WC_08	    2	      1,000,000	    1,457,304,000	          686,199	   3	    5	   4,507	     839	     0
             Q_WC_16	    2	      1,000,000	    1,494,337,000	          669,193	   3	    6	   4,705	   1,001	     0
           Q_WC_X_01	    2	      1,000,000	    1,237,597,000	          808,017	   3	    6	   3,455	     469	     0
           Q_WC_X_02	    2	      1,000,000	      731,442,000	        1,367,162	   3	    6	   3,292	     338	     0
           Q_WC_X_04	    2	      1,000,000	      630,269,000	        1,586,624	   3	    6	   3,359	     336	     1
           Q_WC_X_08	    2	      1,000,000	      628,583,000	        1,590,880	   3	    7	   3,626	     568	     0
           Q_WC_X_16	    2	      1,000,000	      698,348,000	        1,431,951	   3	    7	   4,077	   1,353	     0
           R_MEM_01k	    2	      1,000,000	        4,747,000	      210,659,364	   0	    0	       4	       0	 5,360
           R_MEM_01m	    2	      1,000,000	        5,185,000	      192,864,031	   0	    0	      13	       0	     0
           R_MEM_10m	    2	      1,000,000	       26,268,000	       38,069,134	   0	    0	      26	       1	     0
           R_MEM_50m	    2	      1,000,000	       30,490,000	       32,797,639	   0	    0	      86	       1	     0
           S_MEM_01k	    2	      1,000,000	        3,077,000	      324,991,875	   0	    0	       3	       0	     0
           S_MEM_01m	    2	      1,000,000	        3,473,000	      287,935,502	   0	    0	      10	       0	     0
           S_MEM_10m	    2	      1,000,000	        4,379,000	      228,362,640	   0	    0	       4	       0	     0
           S_MEM_50m	    2	      1,000,000	        2,998,000	      333,555,704	   0	    0	       3	       0	     0

         BATCH_WC_01	    3	      1,000,000	      756,179,000	        1,322,438	   1	    2	   1,441	       5	     0
         BATCH_WC_02	    3	      1,000,000	      381,909,000	        2,618,425	   1	    2	   1,113	       4	     0
         BATCH_WC_04	    3	      1,000,000	      243,125,000	        4,113,111	   1	    3	   1,212	       4	     0
         BATCH_WC_08	    3	      1,000,000	      282,012,000	        3,545,948	   1	    2	   1,709	      12	     0
         BATCH_WC_16	    3	      1,000,000	      230,335,000	        4,341,503	   1	    2	   1,586	       5	     0
     GEN_SENTENCES_1	    3	      1,000,000	       14,826,000	       67,449,076	   0	    0	      15	       0	     0
              NOOP_1	    3	      1,000,000	            1,000	1,000,000,000,000	   0	    0	       0	       0	     0
       PSUDO_Q_RR_01	    3	      1,000,000	       62,800,000	       15,923,567	   0	    0	      64	      13	     0
       PSUDO_Q_RR_02	    3	      1,000,000	       51,012,000	       19,603,231	   0	    0	     158	       1	     0
       PSUDO_Q_RR_04	    3	      1,000,000	       51,637,000	       19,365,959	   0	    0	      74	       2	     0
       PSUDO_Q_RR_08	    3	      1,000,000	       84,376,000	       11,851,711	   0	    1	     355	       7	    69
       PSUDO_Q_RR_16	    3	      1,000,000	       59,687,000	       16,754,067	   0	    0	     132	       9	     0
           Q_PIPE_01	    3	      1,000,000	       57,656,000	       17,344,249	   0	    0	     183	      27	     0
           Q_PIPE_02	    3	      1,000,000	       67,865,000	       14,735,136	   0	    0	     122	      45	     0
           Q_PIPE_04	    3	      1,000,000	       91,302,000	       10,952,663	   0	    0	     493	      68	     0
           Q_PIPE_08	    3	      1,000,000	      103,256,000	        9,684,667	   0	    0	     649	      86	     0
           Q_PIPE_16	    3	      1,000,000	      236,751,000	        4,223,847	   0	    0	   1,552	     205	     0
      Q_RR_B_0001_01	    3	      1,000,000	       64,788,000	       15,434,957	   0	    0	      76	      30	     0
      Q_RR_B_0001_02	    3	      1,000,000	       69,793,000	       14,328,084	   0	    0	     225	      54	     0
      Q_RR_B_0001_04	    3	      1,000,000	       74,194,000	       13,478,179	   0	    0	      98	      70	     0
      Q_RR_B_0001_08	    3	      1,000,000	       86,591,000	       11,548,544	   0	    0	     285	      80	     0
      Q_RR_B_0001_16	    3	      1,000,000	       76,898,000	       13,004,239	   0	    0	     106	      73	     0
      Q_RR_B_0010_01	    3	      1,000,000	       63,789,000	       15,676,684	   0	    1	     207	      26	 2,313
      Q_RR_B_0010_02	    3	      1,000,000	       71,327,000	       14,019,936	   0	    0	      89	      54	     0
      Q_RR_B_0010_04	    3	      1,000,000	       82,478,000	       12,124,445	   0	    0	     270	      71	     0
      Q_RR_B_0010_08	    3	      1,000,000	       70,548,000	       14,174,746	   0	    0	      92	      54	     0
      Q_RR_B_0010_16	    3	      1,000,000	       84,079,000	       11,893,576	   0	    0	     283	      85	     0
      Q_RR_B_0100_01	    3	      1,000,000	       68,609,000	       14,575,347	   0	    0	      89	      30	 5,532
      Q_RR_B_0100_02	    3	      1,000,000	       75,913,000	       13,172,974	   0	    0	     243	      54	     0
      Q_RR_B_0100_04	    3	      1,000,000	       72,026,000	       13,883,875	   0	    0	      88	      52	     0
      Q_RR_B_0100_08	    3	      1,000,000	       77,337,000	       12,930,421	   0	    0	     255	      70	     0
      Q_RR_B_0100_16	    3	      1,000,000	       72,418,000	       13,808,722	   0	    0	     100	      62	     0
      Q_RR_B_1000_01	    3	      1,000,000	       62,307,000	       16,049,561	   0	    0	     202	      24	     0
      Q_RR_B_1000_02	    3	      1,000,000	       67,497,000	       14,815,473	   0	    0	      85	      33	 5,609
      Q_RR_B_1000_04	    3	      1,000,000	       61,380,000	       16,291,952	   0	    1	     201	      28	 2,242
      Q_RR_B_1000_08	    3	      1,000,000	       62,766,000	       15,932,193	   0	    0	      84	      31	     0
      Q_RR_B_1000_16	    3	      1,000,000	       63,798,000	       15,674,473	   0	    0	     211	      40	     0
    Q_RR_X_B_0001_01	    3	      1,000,000	       65,006,000	       15,383,195	   0	    0	      78	      30	     0
    Q_RR_X_B_0001_02	    3	      1,000,000	       41,361,000	       24,177,365	   0	    1	     180	      40	     0
    Q_RR_X_B_0001_04	    3	      1,000,000	       37,218,000	       26,868,719	   0	    0	     160	      73	     0
    Q_RR_X_B_0001_08	    3	      1,000,000	       22,655,000	       44,140,366	   0	    0	     158	      18	     0
    Q_RR_X_B_0001_16	    3	      1,000,000	       21,380,000	       46,772,685	   0	    0	     144	      18	     0
    Q_RR_X_B_0010_01	    3	      1,000,000	       64,111,000	       15,597,947	   0	    1	     207	      27	 4,625
    Q_RR_X_B_0010_02	    3	      1,000,000	       42,826,000	       23,350,301	   0	    0	     106	      46	 5,589
    Q_RR_X_B_0010_04	    3	      1,000,000	       25,121,000	       39,807,333	   0	    0	     163	      21	     0
    Q_RR_X_B_0010_08	    3	      1,000,000	       17,632,000	       56,715,064	   0	    0	     112	      17	     0
    Q_RR_X_B_0010_16	    3	      1,000,000	       24,465,000	       40,874,719	   0	    0	     175	      19	     0
    Q_RR_X_B_0100_01	    3	      1,000,000	       68,957,000	       14,501,791	   0	    0	      84	      30	     0
    Q_RR_X_B_0100_02	    3	      1,000,000	       41,163,000	       24,293,662	   0	    0	     179	      38	     0
    Q_RR_X_B_0100_04	    3	      1,000,000	       27,663,000	       36,149,369	   0	    0	     131	      45	     0
    Q_RR_X_B_0100_08	    3	      1,000,000	       20,523,000	       48,725,820	   0	    0	     145	      15	     0
    Q_RR_X_B_0100_16	    3	      1,000,000	       20,896,000	       47,856,049	   0	    0	     141	      17	     6
    Q_RR_X_B_1000_01	    3	      1,000,000	       64,365,000	       15,536,394	   0	    0	     208	      27	 2,299
    Q_RR_X_B_1000_02	    3	      1,000,000	       47,566,000	       21,023,420	   0	    0	     113	      43	     0
    Q_RR_X_B_1000_04	    3	      1,000,000	       25,795,000	       38,767,203	   0	    0	     151	      15	     0
    Q_RR_X_B_1000_08	    3	      1,000,000	       18,336,000	       54,537,522	   0	    0	     107	      18	     1
    Q_RR_X_B_1000_16	    3	      1,000,000	       30,045,000	       33,283,408	   0	    0	     198	      23	 2,389
             Q_WC_01	    3	      1,000,000	    1,356,693,000	          737,086	   3	    7	   3,853	     464	 8,058
             Q_WC_02	    3	      1,000,000	    1,553,641,000	          643,649	   3	    6	   4,640	     698	 8,464
             Q_WC_04	    3	      1,000,000	    1,607,304,000	          622,160	   3	    6	   4,727	     825	     0
             Q_WC_08	    3	      1,000,000	    1,579,519,000	          633,104	   3	    7	   4,821	     894	     0
             Q_WC_16	    3	      1,000,000	    1,926,745,000	          519,010	   3	    6	   5,271	   1,323	     0
           Q_WC_X_01	    3	      1,000,000	    1,259,629,000	          793,885	   3	    6	   3,553	     460	     0
           Q_WC_X_02	    3	      1,000,000	      748,208,000	        1,336,527	   3	    8	   3,347	     344	     0
           Q_WC_X_04	    3	      1,000,000	      576,390,000	        1,734,936	   3	    7	   3,492	     321	     1
           Q_WC_X_08	    3	      1,000,000	      638,402,000	        1,566,411	   3	    6	   3,617	     504	     0
COMMAND LINE: [-XX:+UseConcMarkSweepGC, -Xmx8G]
Conf: {Q.batch-size=250}

           Test Name	  Num	     Iterations	          Time ns	       Throughput	  GC	GC ms	  USR ms	  SYS ms	JIT ms
         BATCH_WC_01	    1	      1,000,000	      850,370,000	        1,175,959	   9	    5	   1,012	      40	   178
         BATCH_WC_02	    1	      1,000,000	      399,522,000	        2,502,991	   9	    6	     826	       6	    51
         BATCH_WC_04	    1	      1,000,000	      250,641,000	        3,989,770	   9	    5	   1,007	       8	    24
         BATCH_WC_08	    1	      1,000,000	      211,170,000	        4,735,521	   9	    5	   1,438	       9	     0
         BATCH_WC_16	    1	      1,000,000	      203,844,000	        4,905,712	   9	    5	   1,455	      11	     2
     GEN_SENTENCES_1	    1	      1,000,000	       19,763,000	       50,599,605	   0	    0	      27	       1	    28
              NOOP_1	    1	      1,000,000	        6,530,000	      153,139,357	   0	    0	       9	       0	     2
       PSUDO_Q_RR_01	    1	      1,000,000	      108,932,000	        9,180,039	   0	    1	     434	       6	   201
       PSUDO_Q_RR_02	    1	      1,000,000	      105,054,000	        9,518,914	   0	    0	     254	       7	   142
       PSUDO_Q_RR_04	    1	      1,000,000	       52,268,000	       19,132,165	   0	    0	     180	       9	   515
       PSUDO_Q_RR_08	    1	      1,000,000	       54,152,000	       18,466,539	   0	    0	     123	       7	    23
       PSUDO_Q_RR_16	    1	      1,000,000	       63,086,000	       15,851,377	   0	    0	     171	      13	    50
           Q_PIPE_01	    1	      1,000,000	       65,205,000	       15,336,247	   0	    0	     226	      22	 2,612
           Q_PIPE_02	    1	      1,000,000	       75,308,000	       13,278,802	   0	    0	     279	      44	 5,725
           Q_PIPE_04	    1	      1,000,000	       97,533,000	       10,252,940	   0	    0	     562	      49	    93
           Q_PIPE_08	    1	      1,000,000	      134,042,000	        7,460,348	   0	    0	     794	     105	 5,582
           Q_PIPE_16	    1	      1,000,000	      237,538,000	        4,209,853	   0	    1	   1,587	     216	     6
      Q_RR_B_0001_01	    1	      1,000,000	       71,448,000	       13,996,193	   0	    0	     104	      20	 5,484
      Q_RR_B_0001_02	    1	      1,000,000	       60,369,000	       16,564,793	   0	    0	     204	      24	 2,154
      Q_RR_B_0001_04	    1	      1,000,000	       62,608,000	       15,972,400	   0	    0	      87	      45	     0
      Q_RR_B_0001_08	    1	      1,000,000	       63,635,000	       15,714,622	   0	    0	     212	      35	 2,152
      Q_RR_B_0001_16	    1	      1,000,000	       60,145,000	       16,626,486	   0	    0	      91	      38	     0
      Q_RR_B_0010_01	    1	      1,000,000	       55,572,000	       17,994,674	   0	    0	     191	      18	    13
      Q_RR_B_0010_02	    1	      1,000,000	       60,919,000	       16,415,240	   0	    0	      75	      28	     0
      Q_RR_B_0010_04	    1	      1,000,000	       63,169,000	       15,830,550	   0	    1	     219	      31	    11
      Q_RR_B_0010_08	    1	      1,000,000	       62,462,000	       16,009,734	   0	    0	      81	      33	     3
      Q_RR_B_0010_16	    1	      1,000,000	       61,963,000	       16,138,663	   0	    0	     206	      40	     0
      Q_RR_B_0100_01	    1	      1,000,000	       62,640,000	       15,964,240	   0	    0	      71	      25	 5,644
      Q_RR_B_0100_02	    1	      1,000,000	       59,714,000	       16,746,492	   0	    0	     188	      22	 2,162
      Q_RR_B_0100_04	    1	      1,000,000	       59,848,000	       16,708,996	   0	    0	      71	      27	     0
      Q_RR_B_0100_08	    1	      1,000,000	       58,327,000	       17,144,719	   0	    0	     190	      27	     0
      Q_RR_B_0100_16	    1	      1,000,000	       57,305,000	       17,450,484	   0	    0	      80	      32	     0
      Q_RR_B_1000_01	    1	      1,000,000	       56,768,000	       17,615,558	   0	    1	     182	      19	 2,166
      Q_RR_B_1000_02	    1	      1,000,000	       59,188,000	       16,895,317	   0	    0	      69	      23	     0
      Q_RR_B_1000_04	    1	      1,000,000	       56,999,000	       17,544,167	   0	    0	     182	      21	 2,185
      Q_RR_B_1000_08	    1	      1,000,000	       58,385,000	       17,127,687	   0	    0	      74	      27	 5,553
      Q_RR_B_1000_16	    1	      1,000,000	       59,097,000	       16,921,333	   0	    0	     197	      36	 2,164
    Q_RR_X_B_0001_01	    1	      1,000,000	       58,945,000	       16,964,967	   0	    0	      68	      23	 5,614
    Q_RR_X_B_0001_02	    1	      1,000,000	       50,133,000	       19,946,941	   0	    0	     230	      20	    21
    Q_RR_X_B_0001_04	    1	      1,000,000	       25,089,000	       39,858,105	   0	    0	     110	      35	     1
    Q_RR_X_B_0001_08	    1	      1,000,000	       21,386,000	       46,759,562	   0	    0	     146	      16	     0
    Q_RR_X_B_0001_16	    1	      1,000,000	       24,828,000	       40,277,106	   0	    0	     164	      23	 5,645
    Q_RR_X_B_0010_01	    1	      1,000,000	       60,316,000	       16,579,349	   0	    0	     192	      23	     0
    Q_RR_X_B_0010_02	    1	      1,000,000	       34,033,000	       29,383,246	   0	    0	      76	      25	     0
    Q_RR_X_B_0010_04	    1	      1,000,000	       21,266,000	       47,023,418	   0	    0	     135	      13	     0
    Q_RR_X_B_0010_08	    1	      1,000,000	       16,698,000	       59,887,412	   0	    0	     102	      15	     0
    Q_RR_X_B_0010_16	    1	      1,000,000	       29,174,000	       34,277,096	   0	    0	     189	      25	     3
    Q_RR_X_B_0100_01	    1	      1,000,000	       59,301,000	       16,863,122	   0	    0	      70	      23	 6,063
    Q_RR_X_B_0100_02	    1	      1,000,000	       36,770,000	       27,196,084	   0	    0	     166	      22	 4,348
    Q_RR_X_B_0100_04	    1	      1,000,000	       25,403,000	       39,365,429	   0	    0	     117	      37	     2
    Q_RR_X_B_0100_08	    1	      1,000,000	       20,809,000	       48,056,130	   0	    0	     129	      16	 2,196
    Q_RR_X_B_0100_16	    1	      1,000,000	       18,858,000	       53,027,893	   0	    0	     122	      21	     1
    Q_RR_X_B_1000_01	    1	      1,000,000	       60,764,000	       16,457,113	   0	    0	     233	      23	    40
    Q_RR_X_B_1000_02	    1	      1,000,000	       36,012,000	       27,768,522	   0	    0	      82	      32	     0
    Q_RR_X_B_1000_04	    1	      1,000,000	       21,828,000	       45,812,718	   0	    1	     136	      17	 2,192
    Q_RR_X_B_1000_08	    1	      1,000,000	       17,585,000	       56,866,648	   0	    0	      99	      30	     0
    Q_RR_X_B_1000_16	    1	      1,000,000	       18,373,000	       54,427,693	   0	    1	     123	      21	     0
             Q_WC_01	    1	      1,000,000	    1,148,527,000	          870,680	   3	    6	   3,151	     239	    70
             Q_WC_02	    1	      1,000,000	    1,161,848,000	          860,698	   3	    5	   3,413	     290	    22
             Q_WC_04	    1	      1,000,000	    1,193,570,000	          837,823	   3	    7	   3,619	     358	     0
             Q_WC_08	    1	      1,000,000	    1,296,941,000	          771,045	   3	    6	   3,918	     452	 4,773
             Q_WC_16	    1	      1,000,000	    1,261,292,000	          792,838	   3	    6	   4,014	     547	     0
           Q_WC_X_01	    1	      1,000,000	    1,124,411,000	          889,355	   3	    6	   3,138	     212	 4,700
           Q_WC_X_02	    1	      1,000,000	      652,107,000	        1,533,491	   3	    6	   2,940	     181	     0
           Q_WC_X_04	    1	      1,000,000	      467,192,000	        2,140,448	   3	    8	   3,240	     181	     0
           Q_WC_X_08	    1	      1,000,000	      513,618,000	        1,946,972	   3	    6	   3,431	     393	     0
           Q_WC_X_16	    1	      1,000,000	      803,036,000	        1,245,274	   3	    7	   4,319	   1,859	     0
           R_MEM_01k	    1	      1,000,000	       14,235,000	       70,249,385	   0	    0	      21	       0	     6
           R_MEM_01m	    1	      1,000,000	        8,900,000	      112,359,551	   0	    1	      20	       0	     3
           R_MEM_10m	    1	      1,000,000	       23,648,000	       42,286,874	   0	    0	      25	       0	     1
           R_MEM_50m	    1	      1,000,000	       28,865,000	       34,644,033	   0	    0	      72	       0	     0
           S_MEM_01k	    1	      1,000,000	       14,286,000	       69,998,600	   0	    0	      20	       0	 5,682
           S_MEM_01m	    1	      1,000,000	        2,960,000	      337,837,838	   0	    1	       5	       0	     3
           S_MEM_10m	    1	      1,000,000	        4,593,000	      217,722,621	   0	    0	       5	       0	     0
           S_MEM_50m	    1	      1,000,000	        3,287,000	      304,228,780	   0	    0	       6	       0	     0

         BATCH_WC_01	    2	      1,000,000	      750,884,000	        1,331,764	   1	    2	   1,429	       4	     0
         BATCH_WC_02	    2	      1,000,000	      379,284,000	        2,636,547	   1	    2	   1,104	       4	     0
         BATCH_WC_04	    2	      1,000,000	      246,032,000	        4,064,512	   1	    2	   1,208	       4	     0
         BATCH_WC_08	    2	      1,000,000	      211,807,000	        4,721,279	   1	    2	   1,636	       4	     0
         BATCH_WC_16	    2	      1,000,000	      210,956,000	        4,740,325	   1	    1	   1,638	       5	     0
     GEN_SENTENCES_1	    2	      1,000,000	       14,010,000	       71,377,587	   0	    0	      16	       0	     3
              NOOP_1	    2	      1,000,000	          247,000	    4,048,582,996	   0	    0	       1	       0	     0
       PSUDO_Q_RR_01	    2	      1,000,000	       66,393,000	       15,061,829	   0	    0	      69	      15	     0
       PSUDO_Q_RR_02	    2	      1,000,000	       53,007,000	       18,865,433	   0	    1	     165	       1	     0
       PSUDO_Q_RR_04	    2	      1,000,000	       57,686,000	       17,335,229	   0	    0	      81	       3	     0
       PSUDO_Q_RR_08	    2	      1,000,000	       61,710,000	       16,204,829	   0	    0	     254	       6	    15
       PSUDO_Q_RR_16	    2	      1,000,000	       58,803,000	       17,005,935	   0	    0	     127	       8	     1
           Q_PIPE_01	    2	      1,000,000	       48,829,000	       20,479,633	   0	    1	     152	      19	     0
           Q_PIPE_02	    2	      1,000,000	       68,665,000	       14,563,460	   0	    0	     120	      42	     0
           Q_PIPE_04	    2	      1,000,000	       81,085,000	       12,332,737	   0	    0	     450	      44	 4,618
           Q_PIPE_08	    2	      1,000,000	      100,809,000	        9,919,749	   0	    0	     619	      79	 5,729
           Q_PIPE_16	    2	      1,000,000	      230,244,000	        4,343,218	   0	    0	   1,575	     186	 4,626
      Q_RR_B_0001_01	    2	      1,000,000	       66,696,000	       14,993,403	   0	    0	      78	      24	     0
      Q_RR_B_0001_02	    2	      1,000,000	       60,118,000	       16,633,953	   0	    0	     193	      26	     0
      Q_RR_B_0001_04	    2	      1,000,000	       61,984,000	       16,133,196	   0	    0	      83	      42	     0
      Q_RR_B_0001_08	    2	      1,000,000	       64,630,000	       15,472,691	   0	    0	     215	      34	     0
      Q_RR_B_0001_16	    2	      1,000,000	       62,993,000	       15,874,780	   0	    0	      92	      40	 5,682
      Q_RR_B_0010_01	    2	      1,000,000	       56,059,000	       17,838,349	   0	    1	     179	      19	     0
      Q_RR_B_0010_02	    2	      1,000,000	       59,387,000	       16,838,702	   0	    0	      74	      27	     0
      Q_RR_B_0010_04	    2	      1,000,000	       63,864,000	       15,658,274	   0	    0	     209	      29	     0
      Q_RR_B_0010_08	    2	      1,000,000	       58,160,000	       17,193,948	   0	    0	      78	      27	     0
      Q_RR_B_0010_16	    2	      1,000,000	       63,346,000	       15,786,316	   0	    1	     227	      56	     0
      Q_RR_B_0100_01	    2	      1,000,000	       59,298,000	       16,863,975	   0	    0	      70	      23	     0
      Q_RR_B_0100_02	    2	      1,000,000	       57,797,000	       17,301,936	   0	    0	     186	      23	     0
      Q_RR_B_0100_04	    2	      1,000,000	       60,456,000	       16,540,955	   0	    0	      78	      35	     0
      Q_RR_B_0100_08	    2	      1,000,000	       60,933,000	       16,411,468	   0	    0	     204	      38	     0
      Q_RR_B_0100_16	    2	      1,000,000	       58,421,000	       17,117,133	   0	    0	      88	      37	     2
      Q_RR_B_1000_01	    2	      1,000,000	       57,108,000	       17,510,682	   0	    0	     195	      20	 4,632
      Q_RR_B_1000_02	    2	      1,000,000	       59,255,000	       16,876,213	   0	    0	      71	      23	     0
      Q_RR_B_1000_04	    2	      1,000,000	       56,982,000	       17,549,402	   0	    0	     183	      20	     1
      Q_RR_B_1000_08	    2	      1,000,000	       56,472,000	       17,707,891	   0	    0	      73	      24	     0
      Q_RR_B_1000_16	    2	      1,000,000	       59,727,000	       16,742,847	   0	    0	     200	      32	     0
    Q_RR_X_B_0001_01	    2	      1,000,000	       59,479,000	       16,812,657	   0	    0	      70	      23	     0
    Q_RR_X_B_0001_02	    2	      1,000,000	       39,506,000	       25,312,611	   0	    1	     173	      25	     0
    Q_RR_X_B_0001_04	    2	      1,000,000	       34,149,000	       29,283,434	   0	    0	     151	      61	     0
    Q_RR_X_B_0001_08	    2	      1,000,000	       22,655,000	       44,140,366	   0	    0	     156	      15	     0
    Q_RR_X_B_0001_16	    2	      1,000,000	       21,640,000	       46,210,721	   0	    0	     145	      22	     4
    Q_RR_X_B_0010_01	    2	      1,000,000	       57,133,000	       17,503,019	   0	    0	     182	      19	     0
    Q_RR_X_B_0010_02	    2	      1,000,000	       34,787,000	       28,746,371	   0	    0	      98	      21	     0
    Q_RR_X_B_0010_04	    2	      1,000,000	       22,193,000	       45,059,253	   0	    0	     145	      13	     0
    Q_RR_X_B_0010_08	    2	      1,000,000	       16,953,000	       58,986,610	   0	    0	     109	      14	     0
    Q_RR_X_B_0010_16	    2	      1,000,000	       24,693,000	       40,497,307	   0	    0	     173	      22	     0
    Q_RR_X_B_0100_01	    2	      1,000,000	       59,164,000	       16,902,170	   0	    0	      69	      23	     0
